type_real_state,url,title,location_string,location_latitude,location_longitude,date_publication,state,deliver,coin,views,price,expenses,discount,description_sup,description,pictures,advertiser_name,advertiser_codes,feature_rooms,feature_unities,feature_stotal,feature_scover,feature_bath,feature_parking,feature_toilete,feature_antique,general_features_xml,location_tree
casa,https://www.plusvalia.com/propiedades/aires-del-batan-hermosa-casa-al-canal-ancho-entrega-63063431.html,Aires del Batan Hermosa Casa Al Canal Ancho Entrega Agosto 2022,"AIRES DEL BATAN, Samborondón, Guayaquil",-2.07700802462538,-79.87270163851474,12/1/2022,Venta,house_default,USD,57,740000.0,+ USD 224 Condominio/Alícuota,0,Casa · 500m² · 4 Habitaciones · 2 Estacionamientos,"Aires del batan Hermosa casa al canal ancho entrega Agosto 2022|Área de terreno: 510m|Area de construcción: 500m|Incluye piscina y pergola al canal.|Planta baja: sala de música o dormitorio de huéspedes con baño y vestidor; sala de estar familiar vinculada a la cocina.|Planta alta 4 dormitorios con baños y vestidores, sala de estar familiar.|Precio $740.000",https://img10.naventcdn.com/avisos/9/00/63/06/34/31/1200x1200/294072996.jpg|https://img10.naventcdn.com/avisos/9/00/63/06/34/31/1200x1200/294072993.jpg|https://img10.naventcdn.com/avisos/9/00/63/06/34/31/1200x1200/294073002.jpg|https://img10.naventcdn.com/avisos/9/00/63/06/34/31/1200x1200/294073000.jpg|https://img10.naventcdn.com/avisos/9/00/63/06/34/31/1200x1200/294072999.jpg,URBABIENES,Cód. del anunciante: 2HPKEB|Cód. Plusvalia: 63063431,4 Habitaciones,none,510 m² Total,500 m² Cubierta,4 Baños,2 Estacionamientos,1 Medio baño,A estrenar,<general_features_xml><general_feature><title>Características generales</title><content>Ascensor(es)|: 1|Caseta de guardia|Cerca eléctrica|Jardín(es)|Piscina|Terraza|Baño de servicio|: 1|Cuartos de servicio|Closet|En condominio|Walk in closet|page.posting.features.937|Pet friendly</content></general_feature><general_feature><title>Servicios</title><content>Area de lavandería|Gas centralizado|Gimnasio|Aire acondicionado|Guardianía/Seguridad privada|Parqueadero visitantes|Iluminación|Puertas eléctricas|Cisterna|Televisión por cable|Calefón|Servicios básicos (agua/luz)|Servicio de Limpieza|Parrilla|Areas verdes|Canchas deportivas</content></general_feature><general_feature><title>Ambientes</title><content>Bodega(s)|: 1|Estudio|Patio|Sala comunal|Urbanización privada|Area de eventos|Area deportiva|Closets|: 4|Sala de estar|Sala de música y cine|page.posting.features.905|page.posting.features.906|page.posting.features.912|page.posting.features.913|page.posting.features.914</content></general_feature><general_feature><title>Exteriores</title><content>Area de BBQ|Cerramiento(s)|Cancha(s)</content></general_feature></general_features_xml>,Plusvalia->Casa->Comprar->Guayas->Guayaquil->Samborondón->Aires del Batan Hermosa Casa Al Canal Ancho Entrega Agosto 2022
casa,https://www.plusvalia.com/propiedades/aires-del-batan-proyecto-de-casa-al-canal-4-dorm-58694268.html,Aires del Batan Proyecto de Casa Al Canal - 4 Dorm,"Aires de Batan, Samborondón, Guayaquil",-2.077077716010711,-79.871011847494,1/2/2021,Venta,house_default,USD,0,649000.0,none,0,Casa · 497m² · 4 Habitaciones · 2 Estacionamientos,Hermosa villa al canal|cuenta con 510 mt de terreno|499 mt de construcción|4 dormitorios cada uno con baño completo y vestidores|sala de estar familiar vinculada a la cocina|sala|cocina|comedor|sala de música o dormitorio de huésped con baño y vestidor|garaje cerrado|piscina y glorieta al canal,https://img10.naventcdn.com/avisos/9/00/58/69/42/68/1200x1200/243598037.jpg|https://img10.naventcdn.com/avisos/9/00/58/69/42/68/1200x1200/243598039.jpg|https://img10.naventcdn.com/ficha/RPFICv5.54.3-RC3/images/isotipo-no-image.svg|https://img10.naventcdn.com/ficha/RPFICv5.54.3-RC3/images/isotipo-no-image.svg|https://img10.naventcdn.com/ficha/RPFICv5.54.3-RC3/images/isotipo-no-image.svg,MARIANNE ENZ,Cód. del anunciante: 2CDPPI|Cód. Plusvalia: 58694268|Lic Prof: 036 ACBIR,4 Habitaciones,none,510 m² Total,497 m² Cubierta,3 Baños,2 Estacionamientos,1 Medio baño,A estrenar,<general_features_xml></general_features_xml>,Plusvalia->Casa->Comprar->Guayas->Guayaquil->Samborondón->Aires del Batan Proyecto de Casa Al Canal - 4 Dorm
terreno / lote,https://www.plusvalia.com/propiedades/aires-del-batan-terreno-de-831-m-sup2--al-lago.-59327732.html,"Aires del Batàn, Terreno de 831 m², Al Lago.","Aires del Batàn, Samborondón, Guayaquil",-2.076579153070906,-79.87012671786044,1/2/2021,Venta,house_default,USD,0,370000.0,none,0,Terreno / Lote · 831m²,"Terreo de venta en Aires del Batàn, 831 m2 en USD 445 dòlares el m2.|terreno al canal, lago.|urbanizaciòn exclusiva de Samborondòn.|km 8.5.",https://img10.naventcdn.com/avisos/9/00/59/32/77/32/1200x1200/274796775.jpg|https://img10.naventcdn.com/avisos/9/00/59/32/77/32/1200x1200/228141284.jpg|https://img10.naventcdn.com/avisos/9/00/59/32/77/32/1200x1200/274796777.jpg|https://img10.naventcdn.com/avisos/9/00/59/32/77/32/1200x1200/274796776.jpg|https://img10.naventcdn.com/ficha/RPFICv5.54.3-RC3/images/isotipo-no-image.svg,Inmobiliaria Zona Nueva,Cód. del anunciante: 2D79L2|Cód. Plusvalia: 59327732,none,none,831 m² Total,831 m² Cubierta,none,none,none,A estrenar,<general_features_xml><general_feature><title>Características generales</title><content>Caseta de guardia|Cerca eléctrica|Jardín(es)|Piscina</content></general_feature><general_feature><title>Servicios</title><content>Línea telefónica|Guardianía/Seguridad privada|Parqueadero visitantes|Iluminación|Puertas eléctricas|Cisterna|Televisión por cable|Servicios básicos (agua/luz)</content></general_feature><general_feature><title>Ambientes</title><content>Urbanización privada|Area de eventos|Area deportiva</content></general_feature><general_feature><title>Exteriores</title><content>Árboles|Area de BBQ|Cerramiento(s)|Reservorio|Río|Sembríos|árboles frutales|Cancha(s)|Senderos ecológicos|Riego automático|Laguna</content></general_feature></general_features_xml>,"Plusvalia->Terreno / Lote->Comprar->Guayas->Guayaquil->Samborondón->Aires del Batàn, Terreno de 831 m², Al Lago."
departamento,https://www.plusvalia.com/propiedades/al-lago-de-estreno-vendo-departamento-en-mocoli-3-58905679.html,Al Lago de Estreno Vendo Departamento en Mocoli 3 Dorm.,"KM 5. ISLA MOCOLI, Samborondón, Guayaquil",-2.1043031,-79.8604831,1/2/2021,Venta,house_default,USD,27,262000.0,+ USD 180 Condominio/Alícuota,0,Departamento · 159m² · 3 Habitaciones · 2 Estacionamientos,"ISLA MOCOLI, ESTRENE DEPARTAMENTOS AL LAGO EN PROYECTO PARA HABITAR EN JULIO 2021 O JULIO 2023.|3 DORMITORIOS CON BANO CADA UNO. DORMITORIOS MASTER CON WCLOSET, DORMITORIOS SECUNDARIOS CON CLOSET DE PARED. SALA DE TV. AREA DE LAVANDERIA Y SERVICIO COMPLETA.|LOS DEPARTAMENTOS TIENEN DESDE 139 METROS HASTA 159 METROS.|Y LOS PRECIOS ESTAN DESDE $250.000 HASTA $282.000|LA URBANIZACION CUENTA CON PISCINA, AREAS VERDES, JUEGOS INFANTILES, CANCHAS, BBQ.",https://img10.naventcdn.com/avisos/9/00/58/90/56/79/1200x1200/221275433.jpg|https://img10.naventcdn.com/avisos/9/00/58/90/56/79/1200x1200/221275423.jpg|https://img10.naventcdn.com/avisos/9/00/58/90/56/79/1200x1200/221275420.jpg|https://img10.naventcdn.com/avisos/9/00/58/90/56/79/1200x1200/221275424.jpg|https://img10.naventcdn.com/avisos/9/00/58/90/56/79/1200x1200/221275428.jpg,Daniela Iturralde,Cód. del anunciante: 2CLKMJ|Cód. Plusvalia: 58905679,3 Habitaciones,none,159 m² Total,159 m² Cubierta,3 Baños,2 Estacionamientos,1 Medio baño,A estrenar,<general_features_xml><general_feature><title>Características generales</title><content>Ascensor(es)|: 1|Condominio|Jardín(es)|Piscina|Terraza|Baño de servicio|: 1|Cuartos de servicio</content></general_feature><general_feature><title>Servicios</title><content>Area de lavandería|Gimnasio|Internet/Wifi|Línea telefónica|Aire acondicionado|Guardianía/Seguridad privada|Parqueadero visitantes|Iluminación|Puertas eléctricas|Control de accesos|Video vigilancia|Sistema de alarma de seguridad|Cisterna|Televisión por cable|Calefón|Seguridad contra incendios|Generador eléctrico</content></general_feature><general_feature><title>Ambientes</title><content>Estudio|Patio|Sala comunal|Urbanización privada|Area de eventos|Area deportiva|Closets|: 1|Sala de estar</content></general_feature><general_feature><title>Exteriores</title><content>Árboles|Area de BBQ|Cancha(s)</content></general_feature></general_features_xml>,Plusvalia->Departamento->Comprar->Guayas->Guayaquil->Samborondón->Al Lago de Estreno Vendo Departamento en Mocoli 3 Dorm.
casa,https://www.plusvalia.com/propiedades/al-pie-del-rio-tu-propia-mansion-m.-h-62489506.html,Al Pie del Rio Tu Propia Mansion m. H,"Al pie del Rio tu Propia Mansion, Samborondón, Guayaquil",-2.135094899999999,-79.8627436,25/10/2021,Venta,house_default,USD,83,1500000.0,+ USD 340 Condominio/Alícuota,0,Casa · 860m² · 4 Habitaciones · 4 Estacionamientos,"Majestuosa casa al pie del Rio, a 120 metros lineales, con un malecon y vista maravillosa, que permite pasar increible tardes familiares. La casa consta de 22 ambiente, dos pisos. Sala, comedor, cocina, comedor diario. Area de servicio con baño completo, 2 bodegas grandes, 4 dormitorios con walking closet y baños. baño de visita, Sala familiar arriba y abajo. 2 bodegas exteriores, psicina, cuarto de bombas, 2 baños de pscina, terraza, pergola, despensa.|La casa esta sin hipoteca. Tiene aire acondicionado central, cortinas. La propiedad tiene un mobiliario en caso de quererlo tiene un valor aparte",https://img10.naventcdn.com/avisos/9/00/62/48/95/06/1200x1200/283884476.jpg|https://img10.naventcdn.com/avisos/9/00/62/48/95/06/1200x1200/283884477.jpg|https://img10.naventcdn.com/avisos/9/00/62/48/95/06/1200x1200/283884483.jpg|https://img10.naventcdn.com/avisos/9/00/62/48/95/06/1200x1200/283884481.jpg|https://img10.naventcdn.com/avisos/9/00/62/48/95/06/1200x1200/283884482.jpg,GLOBAL HAUS,Cód. del anunciante: 000331/2022|Cód. Plusvalia: 62489506,4 Habitaciones,none,860 m² Total,860 m² Cubierta,7 Baños,4 Estacionamientos,1 Medio baño,24 Antigüedad,<general_features_xml><general_feature><title>Características generales</title><content>Jardín(es)|Cuartos de servicio</content></general_feature><general_feature><title>Servicios</title><content>Area de lavandería|Aire acondicionado|Iluminación|Televisión por cable|Servicios básicos (agua/luz)</content></general_feature><general_feature><title>Ambientes</title><content>Patio</content></general_feature></general_features_xml>,Plusvalia->Casa->Comprar->Guayas->Guayaquil->Samborondón->Al Pie del Rio Tu Propia Mansion m. H
departamento,https://www.plusvalia.com/propiedades/alado-de-san-marino-kennedy-frente-a-mac-donald-las-59533590.html,Alado de San Marino Kennedy Frente a Mac Donald Las Garzas,"Kennedy , Norte de Guayaquil, Guayaquil",-2.160375130477778,-79.89875136878669,25/1/2022,Alquiler,house_default,USD,22,600.0,+ USD 30 Condominio/Alícuota,0,Departamento · 100m² · 2 Habitaciones · 1 Estacionamiento,2 cuartos|2 baños|cocina|horno|microondas|1 aire acondicionado|excelente ubicación|agua proporcional|medidor de luz ya tiene|2 GARANTIA|1 ADELANTO|acepta mascota pequeña|precio rebajado,https://img10.naventcdn.com/avisos/9/00/59/53/35/90/1200x1200/231586529.jpg|https://img10.naventcdn.com/avisos/9/00/59/53/35/90/1200x1200/231586536.jpg|https://img10.naventcdn.com/avisos/9/00/59/53/35/90/1200x1200/231586533.jpg|https://img10.naventcdn.com/avisos/9/00/59/53/35/90/1200x1200/231586540.jpg|https://img10.naventcdn.com/avisos/9/00/59/53/35/90/1200x1200/231586534.jpg,GENERACION,Cód. del anunciante: 2DESD0|Cód. Plusvalia: 59533590,2 Habitaciones,none,100 m² Total,100 m² Cubierta,2 Baños,1 Estacionamiento,none,6 Antigüedad,<general_features_xml><general_feature><title>Servicios</title><content>Area de lavandería|Guardianía/Seguridad privada|Parqueadero visitantes|Iluminación</content></general_feature><general_feature><title>Ambientes</title><content>Urbanización privada|Closets|: 2</content></general_feature><general_feature><title>Exteriores</title><content>Cancha(s)</content></general_feature></general_features_xml>,Plusvalia->Departamento->Alquilar->Guayas->Guayaquil->Norte de Guayaquil->Alado de San Marino Kennedy Frente a Mac Donald Las Garzas
casa,https://www.plusvalia.com/propiedades/alamos-norte:-alquilo-hermosa-casa-3-dorm.-en-area-63098380.html,Alamos Norte: Alquilo Hermosa Casa 3 Dorm. en Área Privada,"Alamos norte , Norte de Guayaquil, Guayaquil",-2.133189285133772,-79.90955318048242,17/1/2022,Alquiler,house_default,USD,110,550.0,none,0,Casa · 120m² · 3 Habitaciones · 1 Estacionamiento,"Alquilo linda casa en sector privado de Alamos Norte , excelente ubicación cerca a City Mall|Área : 120 mts|Sala comedor con pisos de porcelanato|Cocina concepto abierto|Baño de visitas|Dormitorio master con walking closet y baño|2 dormitorios medianos que comparten baño|Patio social pequeño|Parqueo 1 carro||Acceso automatico exclusivo para quienes habitan en el conjunto|Precio $ 550 dls|Condiciones : 1 mes de garantía de 600 dls|1er mes de renta|Solicitud de arrendamiento con documentos de respaldo de ingresos||Informes :|ELITE BIENES RAICES",https://img10.naventcdn.com/avisos/9/00/63/09/83/80/1200x1200/294636899.jpg|https://img10.naventcdn.com/avisos/9/00/63/09/83/80/1200x1200/294636898.jpg|https://img10.naventcdn.com/avisos/9/00/63/09/83/80/1200x1200/294636897.jpg|https://img10.naventcdn.com/avisos/9/00/63/09/83/80/1200x1200/294636893.jpg|https://img10.naventcdn.com/avisos/9/00/63/09/83/80/1200x1200/294636894.jpg,PROJECT HOMec,Cód. del anunciante: 2HQT9A|Cód. Plusvalia: 63098380,3 Habitaciones,none,120 m² Total,120 m² Cubierta,2 Baños,1 Estacionamiento,1 Medio baño,8 Antigüedad,<general_features_xml><general_feature><title>Características generales</title><content>Cuartos de servicio|Walk in closet</content></general_feature><general_feature><title>Servicios</title><content>Area de lavandería|Guardianía/Seguridad privada|Cisterna|Servicios básicos (agua/luz)</content></general_feature><general_feature><title>Ambientes</title><content>Patio|Closets|: 1</content></general_feature></general_features_xml>,Plusvalia->Casa->Alquilar->Guayas->Guayaquil->Norte de Guayaquil->Alamos Norte: Alquilo Hermosa Casa 3 Dorm. en Área Privada
departamento,https://www.plusvalia.com/propiedades/alborada-10-ma-etapa-rento-dpto-con-2-hab-en-segundo-62532637.html,"Alborada 10 Ma Etapa, Rento Dpto con 2 Hab en Segundo Piso","ALBORADA DECIMA ETAPA , Norte de Guayaquil, Guayaquil",-2.136746546594253,-79.91000584736025,29/12/2021,Alquiler,house_default,USD,135,400.0,none,0,Departamento · 70m² · 2 Habitaciones,RENTO DPTO. (70 MTS 2)|- SEGUNDO PISO ALTO (NO DISPONE DE ASCENSOR)|- 2 HABITACIONES|- 2 BAÑOS COMPLETOS|- INCLUYE = ESTUFA - CORTINAS|- NO DISPONE DE GARAJE|- NO DISPONE DE CUARTO DE SERVICIO|- CONSUMO DE AGUA Y ENERGIA ELECTRICA = PERSONALES E INDEPENDIENTES (A CARGO DEL INQUILINO)|- REQUISITOS = 1 MES DE RENTA + 1 MES DE GARANTIA (ESTA ES OBLIGATORIA)|- NO NECESITA DE EXPENSAS / ALICUOTAS|- VALOR FIJO (NO NEGOCIABLE)|- NO SE ACEPTAN MASCOTAS DE NINGUN TIPO,https://img10.naventcdn.com/avisos/9/00/62/53/26/37/1200x1200/284718821.jpg|https://img10.naventcdn.com/avisos/9/00/62/53/26/37/1200x1200/284718826.jpg|https://img10.naventcdn.com/avisos/9/00/62/53/26/37/1200x1200/284718818.jpg|https://img10.naventcdn.com/avisos/9/00/62/53/26/37/1200x1200/284718827.jpg|https://img10.naventcdn.com/avisos/9/00/62/53/26/37/1200x1200/284718825.jpg,SHANNY'S SOLUTIONS,Cód. del anunciante: 2H60L7|Cód. Plusvalia: 62532637,2 Habitaciones,none,70 m² Total,70 m² Cubierta,2 Baños,none,none,12 Antigüedad,<general_features_xml></general_features_xml>,"Plusvalia->Departamento->Alquilar->Guayas->Guayaquil->Norte de Guayaquil->Alborada 10 Ma Etapa, Rento Dpto con 2 Hab en Segundo Piso"
casa,https://www.plusvalia.com/propiedades/alborada-6-etapa-calle-principal-frente-a-c.-c.-la-50392562.html,"Alborada 6 Etapa, Calle Principal, Frente a C. C. La Rotonda Casa Rentera","Alborada, Norte de Guayaquil, Guayaquil",-2.139580999908989,-79.90759696193237,1/2/2021,Venta,house_default,USD,59,239000.0,none,0,Casa · 200m² · 6 Habitaciones,"Alborada 6 etapa, calle principal, frente Rotonda y Citymall, 2 locales comerciales, 4 oficinas.|Local amplio con 3 baños|Local pequeño con 1 baño|Oficina planta baja posterior con 1 baño|Una oficinas planta alta frontales con 1 baño|Una oficinas planta atras traseras con 1 baño|Patio interior",https://img10.naventcdn.com/avisos/resize/9/00/50/39/25/62/1200x1200/25406342.jpg|https://img10.naventcdn.com/avisos/resize/9/00/50/39/25/62/1200x1200/25406348.jpg|https://img10.naventcdn.com/avisos/9/00/50/39/25/62/1200x1200/231694969.jpg|https://img10.naventcdn.com/avisos/9/00/50/39/25/62/1200x1200/231694967.jpg|https://img10.naventcdn.com/avisos/9/00/50/39/25/62/1200x1200/231694970.jpg,SOLBIRA,Cód. del anunciante: 226BM2|Cód. Plusvalia: 50392562,6 Habitaciones,none,228 m² Total,200 m² Cubierta,5 Baños,none,none,30 Antigüedad,<general_features_xml></general_features_xml>,"Plusvalia->Casa->Comprar->Guayas->Guayaquil->Norte de Guayaquil->Alborada 6 Etapa, Calle Principal, Frente a C. C. La Rotonda Casa Rentera"
casa,https://www.plusvalia.com/propiedades/alborada-6ta.-casa-esquinera-5-dorm.-en-venta-54958941.html,Alborada 6ta. Casa Esquinera 5 Dorm. en Venta,"ALBORADA 6TA ETAPA, Norte de Guayaquil, Guayaquil",-2.142191211854629,-79.90509078833009,1/2/2021,Venta,house_default,USD,88,148000.0,none,0,Casa · 163m² · 5 Habitaciones,"Casa esquinera con 5 dormitorios en la planta alta, 3 con baño propio y 2 con baño compartido, lavandería, ideal para inversión en alquileres a estudiantes de provincias o familia grande. Amplias salas y comedor grande, baño de visita. Cuarto de servicio con baño. Cerca del Centro Comercial La Rotonda y City Mall. A pocos minutos de Mall del Sol y varios negocios importantes. Pisos de marmetón, 8 cámaras de seguridad internas y externas. Cerramiento completo.",https://img10.naventcdn.com/avisos/9/00/54/95/89/41/1200x1200/107132740.jpg|https://img10.naventcdn.com/avisos/9/00/54/95/89/41/1200x1200/107132755.jpg|https://img10.naventcdn.com/avisos/9/00/54/95/89/41/1200x1200/107132742.jpg|https://img10.naventcdn.com/avisos/9/00/54/95/89/41/1200x1200/107132752.jpg|https://img10.naventcdn.com/avisos/9/00/54/95/89/41/1200x1200/107132739.jpg,INMOSOL,Cód. del anunciante: 27PFEL|Cód. Plusvalia: 54958941|Lic Prof: 029,5 Habitaciones,none,200 m² Total,163 m² Cubierta,3 Baños,none,1 Medio baño,25 Antigüedad,<general_features_xml><general_feature><title>Características generales</title><content>Cerca eléctrica|Piscina|Terraza|Cuartos de servicio</content></general_feature><general_feature><title>Servicios</title><content>Area de lavandería|Internet/Wifi|Línea blanca|Línea telefónica|Aire acondicionado|Guardianía/Seguridad privada|Parqueadero visitantes|Iluminación|Sistema de alarma de seguridad|Cisterna|Televisión por cable|Servicios básicos (agua/luz)</content></general_feature><general_feature><title>Ambientes</title><content>Patio|Secadero|Hidromasaje</content></general_feature></general_features_xml>,Plusvalia->Casa->Comprar->Guayas->Guayaquil->Norte de Guayaquil->Alborada 6ta. Casa Esquinera 5 Dorm. en Venta
