title,title_alternative1,title_alternative2,rating,votes,type_serie,cover,state,followers,categories,related,episodes,description,reactions_like,reactions_funny,reactions_love,reactions_surprise,reactions_angry,reactions_sad,reactions_total
Urashimasakatasen no Nichijou,浦島坂田船の日常,none,3.6,261,ANIME,https://www3.animeflv.net/uploads/animes/covers/3185.jpg,FINALIZADO,815,Comedia|Escolares|Recuentos de la vida,,12.0,"El anime se centra en los miembros de la unidad vocal masculina de cuatro miembros del mundo real Urashimasakatasen. Uratanuki, Shima, Tonari no Sakata y Senra aparecen en los pantalones cortos como estudiantes de secundaria.",5,3,69,2,3,1,83
Honzuki no Gekokujou: Shisho ni Naru Tame ni wa Shudan wo Erandeiraremasen,Ascendance of a Bookworm,本好きの下剋上 ～司書になるためには手段を選んでいられません～,4.7,1316,ANIME,https://www3.animeflv.net/uploads/animes/covers/3186.jpg,FINALIZADO,7417,Fantasía|Recuentos de la vida,Honzuki no Gekokujou: Shisho ni Naru Tame ni wa Shudan wo Erandeiraremasen 2nd Season (Secuela),14.0,"Motosu Urano, una estudiante universitaria amante de los libros que acaba de obtener su certificación de Bibliotecaria y se suponía que debía ingresar al trabajo de sus sueños después de la graduación, fue asesinada durante un terremoto masivo que la aplastó debajo de una pila de su propia colección masiva de libros. Deseando reencarnarse para leer aún más, se reencarnó en un mundo con un bajo nivel de alfabetización y muy pocos libros, limitados solo a la nobleza del mundo. Mientras se reencarnaba como la hija de 5 años de un humilde soldado, Maine, no importa cuánto quiera leer, no hay forma de que haya libros. Si no hay libros, ¿qué haces? Los haces tú mismo, por supuesto ... Cuál es su objetivo, convertirse en bibliotecaria sin importar qué, y vivir una vida rodeada de libros. Para empezar, ella comienza a hacerlos.",44,3,258,2,4,1,312
Hataage! Kemono Michi,Kemono Michi: Rise Up,旗揚! けものみち,4.5,1316,ANIME,https://www3.animeflv.net/uploads/animes/covers/3189.jpg,FINALIZADO,12887,Comedia|Fantasía|Shounen,,12.0,"Shibata Genzo, un luchador profesional maníaco de las mascotas, es convocado a otro mundo. Allí, la princesa del reino solicita a Genzo que se deshaga de las bestias malvadas que acechan el mundo. Indignado por tan egocéntrica petición de deshacerse de animales, a los cuales él adora, Genzo le aplica una llave suplex a la princesa y huye del lugar. Ahora, incapaz de volver a su mundo original, Genzo decide vivir una vida pacífica en este nuevo mundo. Así comienza la historia de este egocéntrico japonés, ex-luchador profesional y que ahora ha abierto una “Guardería de Monstruos”.",36,56,150,4,10,3,259
Shinchou Yuusha: Kono Yuusha ga Ore Tueee Kuse ni Shinchou Sugiru,Kono Yuusha ga Ore Tueee Kuse ni Shinchou Sugiru,慎重勇者~この勇者が俺TUEEEくせに慎重すぎる~,4.8,3695,ANIME,https://www3.animeflv.net/uploads/animes/covers/3188.jpg,FINALIZADO,27174,Acción|Aventuras|Comedia|Fantasía,,12.0,"La historia da comienzo cuando la diosa Rista invoca a un héroe para ayudarle en su mundo, el cual parece un videojuego de gran dificultad. El protagonista, Seiya, es excepcional en prácticamente todo, pero también es excesivamente cauto. Hace cosas como comprar tres sets de armadura (uno para usar, uno de repuesto, y otro de repuesto para el de repuesto) y no contenerse en absoluto ni siquiera contra un triste limo, por si acaso.",176,104,870,25,12,43,1230
Ahiru no Sora,あひるの空,none,4.6,1807,ANIME,https://www3.animeflv.net/uploads/animes/covers/3183.jpg,FINALIZADO,15494,Deportes|Drama|Escolares|Shounen,,50.0,"Sora Kurumatani, robusto, débil pero muy apasionado, ingresa a la preparatoria Kuzuryuu con la esperanza de cumplir los deseos de su madre de dominar su primer torneo de preparatoria. Sin embargo, el club de baloncesto, convertido en guarida para delincuentes, ¡hace todo menos jugar al baloncesto! Los miembros de su club, Momoharu Hanazono, un hábil bloqueador que puede hacer saltos de poder pero es horrible disparando, y su hermano gemelo Chiaki, un talentoso armador, también ha perdido interés en el deporte. Con solo un juego abrumado por la adrenalina y la emoción, y el amor puro de Sora por el juego, el espíritu juvenil del baloncesto se reaviva.",83,16,282,6,8,7,402
Ginga Eiyuu Densetsu: Die Neue These - Seiran 1,Synonyms: The Legend of the Galactic Heroes: The New Thesis,銀河英雄伝説 Die Neue These 星乱 第1章,4.7,164,PELÍCULA,https://www3.animeflv.net/uploads/animes/covers/3223.jpg,FINALIZADO,663,Acción|Drama|Espacial|Militar|Sobrenatural,Ginga Eiyuu Densetsu: Die Neue These - Kaikou (Precuela),4.0,"El estancamiento de 150 años entre las dos superpotencias interestelares, el Imperio Galáctico y la Alianza de Planetas Libres, llega a su fin cuando surge una nueva generación de líderes: el genio militar idealista Reinhard von Lohengramm, y el reservado historiador de la APL, Yang Wenli. Mientras Reinhard sube a las filas del Imperio con la ayuda de su amigo de la infancia, Siegfried Kircheis, debe luchar no solo en la guerra sino también en los restos de la Dinastía Goldenbaum que se desmorona para liberar a su hermana del Kaiser y unificar la humanidad bajo un gobierno genuino. Mientras tanto, en el otro lado de la galaxia, Yang, un firme partidario de los ideales deocráticos, debe mantenerse firme en sus creencias, a pesar de las luchas de la APL, y mostrar a su alumno, Julian Mintz, que la autocracia no es la solución. A medida que las ideologías se enfrentan en medio de las numerosas bajas de la guerra, los dos autores intelectuales estratégicos deberán preguntarse cuál es la verdadera razón de su batalla.",12,0,20,1,0,1,34
Youjo Senki Movie,劇場版 幼女戦記,none,4.8,2415,PELÍCULA,https://www3.animeflv.net/uploads/animes/covers/3182.jpg,FINALIZADO,8010,Magia|Militar,Youjo Senki (Precuela),1.0,"Año 1926. El Batallón Aéreo de Magos 203 del Ejército Imperial, comandado por la Mayor Tanya von Degurechaff, se alzó con la victoria en la batalla del sur contra la República. Habiendo regresado bañados en gloria y con las mieles del éxito en la boca, esperaban poder descansar un poco, pero el cuartel general les envía nuevas órdenes especiales en el mismo momento en el que ponen un pie en casa. Su nueva misión es investigar los reportes de un despliegue a gran escala en la linde de la frontera entre el Imperio y la Federación. Ante el propspecto de un nuevo enemigo a batir, las llamas de la guerra se avivan en un desesperado Imperio, Mientras tanto, un ejército de voluntarios liderados por los Estados Unificados se adentra en territorio de la Federación. Como suele decirse: los enemigos de mis enemigos, son mis amigos. Pese a tener buenas intenciones, la desgracia recae sobre ellos en favor de los intereses nacionales, y entre ellos hay cierta joven. Es la suboficial Mary Sue, quien se ha alzado en armas para llevar al Imperio ante la justicia por haber asesinado a su padre.",121,14,800,22,6,1,964
Fate/Grand Order: Zettai Majuu Sensen Babylonia - Initium Iter,Fate/Grand Order: Zettai Majuu Sensen Babylonia,none,4.6,382,ESPECIAL,https://www3.animeflv.net/uploads/animes/covers/3181.jpg,FINALIZADO,4623,Acción|Fantasía|Magia|Sobrenatural,Fate/Grand Order: Zettai Majuu Sensen Babylonia (Secuela),0.0,"Año 2017. La última era en la que existió la magia. Los humanos crearon la sociedad, pero los Magos fueron quienes consiguieron alcanzar la verdad del mundo. La magia se compone de técnicas del pasado que la ciencia no puede explicar, mientras que la ciencia se compone de técnicas del futuro que la magia no puede alcanzar. Estudiosos e investigadores de ambos mundos se reunieron para preservar la civilización humana bajo la Organización de Seguridad Chaldea. Sin embargo, todos los cálculos apuntan a la extinción de la humanidad en 2019",48,4,141,4,4,5,206
Try Knights,トライナイツ,none,3.0,622,ANIME,https://www3.animeflv.net/uploads/animes/covers/3180.jpg,FINALIZADO,2287,Deportes|Escolares|Josei,,12.0,"Akira, el nuevo miembro del club de rugby, recibe el consejo de que no se acerque mucho a Riku, quien es un fanático del rugby pero lo abandonó porque no tenía el físico necesario para practirarlo. A pesar de ello, Akira se interesa por Riku y la pasión por el rugby de este regresa gradualmente. Al unir fuerzas, la pareja consigue practicar un nuevo juego táctico que les hará apuntar a la cima del rugby de la escuela secundaria.",29,0,41,1,3,0,74
Tenki no Ko,none,none,4.7,2238,PELÍCULA,https://www3.animeflv.net/uploads/animes/covers/3316.jpg,FINALIZADO,12603,Drama|Fantasía|Recuentos de la vida|Romance,,1.0,"La historia se en centra en el estudiante de preparatoria Hodaka, quien abandona su hogar en una isla aislada y se muda a Tokio, pero inmediatamente pierde todo su dinero. Ahora, viviendo sus días en aislamiento, finalmente encuentra un trabajo como escritor para una revista. Luego de comenzar con su trabajo, al parecer, el clima no ha cambiado de estar lluvioso desde entonces. Es así como, una tarde, Hodaka se encuentra con una joven llamada Hina, quien, debido a ciertas circunstancias, vive sola con su hermano menor, con dificultades pero con una vida alegre y muy estable. Además, Hina tiene un extraño poder: detener la lluvia y despejar los cielos…",443,39,3032,45,35,271,3865
Seishun Buta Yarou wa Yumemiru Shoujo no Yume wo Minai,none,none,4.8,4461,PELÍCULA,https://www3.animeflv.net/uploads/animes/covers/3230.jpg,FINALIZADO,16513,Comedia|Escolares|Romance,Seishun Buta Yarou wa Bunny Girl Senpai no Yume wo Minai (Precuela),1.0,"En Fujisawa, donde los cielos son brillantes y los mares brillan, Sakuta Azusagawa está en su segundo año de secundaria. Sus días felices con su novia y estudiante de último año, Mai Sakurajima, se ven interrumpidos con la aparición de su primer enamoramiento, Shouko Makinohara. Por razones desconocidas, se encuentra con dos Shouko: uno en la escuela secundaria y otro que se ha convertido en un adulto. Cuando Sakuta se encuentra impotente viviendo con los Shouko, el adulto Shouko lo lleva por la nariz, causando una gran grieta en su relación con Mai. En medio de todo esto, descubre que la escuela secundaria Shouko sufre una enfermedad grave y su cicatriz comienza a palpitar ...",278,37,3940,49,29,970,5303
