type_real_state,url,title,location_string,location_latitude,location_longitude,date_publication,state,deliver,coin,views,price,expenses,discount,description_sup,description,pictures,advertiser_name,advertiser_codes,feature_rooms,feature_unities,feature_stotal,feature_scover,feature_bath,feature_parking,feature_toilete,feature_antique,general_features_xml,location_tree
departamento,https://www.plusvalia.com/propiedades/-quito-vendo-departamento-210-m-sup2--terrazas-61438853.html,*quito Vendo Departamento 210 m² + Terrazas,"Ignacio Bossano, Bellavista, Quito",-0.188250535829449,-78.4783665326649,9/6/2021,Venta,house_default,USD,67,170000.0,+ USD 1 Condominio/Alícuota,0,Departamento · 210m² · 3 Habitaciones · 3 Estacionamientos,"Amplio, clásico, con acabados tradicionales, en edificio familiar, seguro y confortable de construcción noble antisísmica, en excelente estado.|Por este aviso llame directamente al 0 9 8 2 9 5 3 1 9 3|220m2 ciertos + 185m2 descubierto (terrazas y parqueaderos)|Ubicado en el 1er piso alto, edificio de 4 pisos|• 3 dormitorios|• Sala con amplios ventanales, linda chimenea|• Comedor independiente|• Cocina independiente con lindos muebles de cocina|• Estudio|• 3 baños completos (2 máster)|• Baño social|• Patio de lavandería con pérgola de policarbonato|• Parqueadero hasta 3 vehículos|• Ascensor|Acabados: pisos de madera, seguridad en las ventanas, tuberías y sistema eléctrico en excelente estado|Por este aviso llame directamente al 0 9 8 2 9 5 3 1 9 3|PRECIO DE VENTA: $170.000|NOTA: La información y medidas provistas por el Agente Inmobiliario es aproximada la que será verificada con la documentación pertinente",https://img10.naventcdn.com/avisos/9/00/61/43/88/53/1200x1200/288194505.jpg|https://img10.naventcdn.com/avisos/9/00/61/43/88/53/1200x1200/263962895.jpg|https://img10.naventcdn.com/avisos/9/00/61/43/88/53/1200x1200/263962885.jpg|https://img10.naventcdn.com/avisos/9/00/61/43/88/53/1200x1200/263962902.jpg|https://img10.naventcdn.com/avisos/9/00/61/43/88/53/1200x1200/263962887.jpg,Alexandra Calderon,Cód. del anunciante: 195m2|Cód. Plusvalia: 61438853|Lic Prof: 5045,3 Habitaciones,none,395 m² Total,210 m² Cubierta,3 Baños,3 Estacionamientos,1 Medio baño,32 Antigüedad,<general_features_xml><general_feature><title>Características generales</title><content>Ascensor(es)|: 1|Condominio|Terraza</content></general_feature><general_feature><title>Servicios</title><content>Area de lavandería|Línea telefónica|Parqueadero visitantes|Iluminación|Puertas eléctricas|Calefón|Extractor de olores|Cortinas/Persianas</content></general_feature><general_feature><title>Ambientes</title><content>Bodega(s)|: 1|Patio|Secadero</content></general_feature><general_feature><title>Exteriores</title><content>Area de BBQ</content></general_feature></general_features_xml>,Plusvalia->Departamento->Comprar->Pichincha->Quito->Bellavista->*quito Vendo Departamento 210 m² + Terrazas
departamento,https://www.plusvalia.com/propiedades/-rento-elegante-dpto.-2-habitaciones-sector-el-bosque-63125092.html,*rento Elegante Dpto. 2 Habitaciones Sector El Bosque Ana *,"EDMUNDO CARVAJAL Y ALONSO TORRES, El Bosque , Quito",-0.1611402,-78.49666359999998,19/1/2022,Alquiler,house_default,USD,25,600.0,+ USD 90 Condominio/Alícuota,0,Departamento · 78m² · 2 Habitaciones · 1 Estacionamiento,"PARA MAS INFORMACIÓN DETALLADA DE ESTE INMUEBLE FAVOR COMUNÍQUESE AL 09 9 8 0 1 0 1 2 0|RENTO ELEGANTE, MODERNO DEPARTAMENTO POR ESTRENAR EN UN EXCELENTE SECTOR PRIVILEGIADO EL BOSQUE, HERMOSA VISTA ORIENTAL DE LA CIUDAD CON LAS MEJORES TERRAZAS VERDES DE QUITO CONTANDO CON ESPACIOS DE RECREACIÓN , CERCA A CENTROS COMERCIALES, ENTIDADES BANCARIAS ,ESPECTACULAR ESPACIO PARA COMPARTIR EN FAMILIA, EDIFICIO DE 12 PISOS EN 2 TORRES EXCELENTES ACABADOS DE PRIMERA .|DEPARTAMENTO ESTA UBICADO EN UN PISO ALTO CON UN ME TRAJE DE 76.49 m2 EXCELENTE VISTA Y MUY CLARO CON CORTINAS MODERNAS|CARACTERÍSTICAS DEL DEPARTAMENTO:|SALA COMEDOR|COCINA ABIERTA ESTILO AMERICANA( EXTRACTOR DE OLORES, PLANCHA DE INDUCCIÓN, HORNO|CUARTO DE MAQUINAS (INSTALACIÓN DE LAVADORA SECADORA Y TERMOSTATO )|HABITACIÓN # 1 MASTER CON AMPLIO CLOSET PRIVADO Y BAÑO COMPLETO ACABADOS DE PRIMERA|HABITACIÓN # 2 CON AMPLIO CLOSET Y VENTANALES GRANDES|BAÑO COMPLETO: 1|PARQUEADERO: # 1|BODEGA: # 1|ASCENSORES: $ 4|ALÍCUOTA: $ 1.14 m2 ( INCLUIDO AGUA) $ 90|ANTIGÜEDAD:|PISO. ALTO|GUARDIANÍA: 24/7|ÁREAS COMUNALES:|SALA DE JUEGOS|CINE|BBQ|SAUNA, TURCO, HIDROMASAJE|PISCINA|SALA COMUNAL|BUZÓN DE CORRESPONDENCIA|PRECIO: $600 INCLUIDO ALICUOTA",https://img10.naventcdn.com/avisos/9/00/63/12/50/92/1200x1200/295100096.jpg|https://img10.naventcdn.com/avisos/9/00/63/12/50/92/1200x1200/295100101.jpg|https://img10.naventcdn.com/avisos/9/00/63/12/50/92/1200x1200/295100106.jpg|https://img10.naventcdn.com/avisos/9/00/63/12/50/92/1200x1200/295100104.jpg|https://img10.naventcdn.com/avisos/9/00/63/12/50/92/1200x1200/295100109.jpg,GRUPO INMOBILIARIO,Cód. del anunciante: 2HRSTM|Cód. Plusvalia: 63125092,2 Habitaciones,none,none,78 m² Cubierta,2 Baños,1 Estacionamiento,none,4 Antigüedad,<general_features_xml><general_feature><title>Características generales</title><content>Ascensor(es)|: 4|Caseta de guardia|Piscina|Terraza|Acabados de Lujo|Jacuzzi|Centros Comerciales Cercanos|Escuelas Cercanas|Vista a la Ciudad|Intercomunicador|Cerca a Parque (a menos de 2 cdras)|Closet|Walk in closet|page.posting.features.937</content></general_feature><general_feature><title>Servicios</title><content>Area de lavandería|Gimnasio|Línea blanca|Guardianía/Seguridad privada|Parqueadero visitantes|Iluminación|Puertas eléctricas|Control de accesos|Video vigilancia|Sistema de alarma de seguridad|Cisterna|Extractor de olores|Generador eléctrico|Cortinas/Persianas|Servicios básicos (agua/luz)|área de Juegos Infantiles|Parrilla|Areas verdes</content></general_feature><general_feature><title>Ambientes</title><content>Bodega(s)|: 1|Cuarto de máquinas|Sauna|Area de eventos|Auditorio|Turco|Sala de masajes|Closets|: 2|Sala de estar|Cuarto de juegos|Hidromasaje|Sala de música y cine|Cine|Sala de entretenimiento|page.posting.features.906|page.posting.features.916</content></general_feature><general_feature><title>Exteriores</title><content>Area de BBQ</content></general_feature></general_features_xml>,Plusvalia->Departamento->Alquilar->Pichincha->Quito->El Bosque->*rento Elegante Dpto. 2 Habitaciones Sector El Bosque Ana *
suite,https://www.plusvalia.com/propiedades/-rento-suite-amoblada-sector-carolina-quito-62519067.html,*rento Suite Amoblada Sector Carolina - Quito,"QUICENTRO NORTE, Centro Norte, Quito",-0.175996265942216,-78.4793818743484,17/12/2021,Alquiler,house_default,USD,109,490.0,+ USD 1 Condominio/Alícuota,0,Suite · 60m² · 1 Habitación · 1 Estacionamiento,"RENTO SUITE AMOBLADA SECTOR CAROLINA $495 .|Por este anuncio por favor comunicarse directamente al 0 9 8 2 9 5 3 1 9 3|60m2 + 1 parqueadero|AMOBLADA MODERNA 8vo piso, MUY ILUMINADA, TIENE BAÑO Y MEDIO, $495|• Master amplio, con cama Quing + veladores, Vestidor amplio, baño privado.|• ½ Baño social|• Sala – Comedor – Cocina en ambiente integrado|• Cocina americana, toda la línea blanca|• Lavandería – area de máquinas/closet ropa blanca Seguridad 24/7|• Gimnasio/BBQ con Pérgola/Áreas verdes, Salón Comunal|• Edificio exclusivo! solo 3 familias por piso|RENTA: $490 incluye alícuota ($100)|Por este anuncio por favor comunicarse directamente al 0 9 8 2 9 5 3 1 9 3",https://img10.naventcdn.com/avisos/9/00/62/51/90/67/1200x1200/284479967.jpg|https://img10.naventcdn.com/avisos/9/00/62/51/90/67/1200x1200/284479955.jpg|https://img10.naventcdn.com/avisos/9/00/62/51/90/67/1200x1200/284479959.jpg|https://img10.naventcdn.com/avisos/9/00/62/51/90/67/1200x1200/284479966.jpg|https://img10.naventcdn.com/avisos/9/00/62/51/90/67/1200x1200/284479962.jpg,Alexandra Calderon,Cód. del anunciante: 2H5FIR|Cód. Plusvalia: 62519067|Lic Prof: 5045,1 Habitación,none,60 m² Total,60 m² Cubierta,1 Baño,1 Estacionamiento,1 Medio baño,5 Antigüedad,<general_features_xml><general_feature><title>Características generales</title><content>Amueblado/a|Ascensor(es)|: 1|Terraza|Intercomunicador|page.posting.features.937</content></general_feature><general_feature><title>Servicios</title><content>Area de lavandería|Gas centralizado|Gimnasio|Línea blanca|Guardianía/Seguridad privada|Parqueadero visitantes|Iluminación|Control de accesos|Video vigilancia|Extractor de olores|Cortinas/Persianas</content></general_feature><general_feature><title>Ambientes</title><content>Sala comunal|page.posting.features.911</content></general_feature><general_feature><title>Exteriores</title><content>Area de BBQ</content></general_feature></general_features_xml>,Plusvalia->Suite->Alquilar->Pichincha->Quito->Centro Norte->*rento Suite Amoblada Sector Carolina - Quito
local comercial,https://www.plusvalia.com/propiedades/-se-renta-amplio-local!-a-una-cuadra-del-river-mall-63148009.html,"¡Se Renta Amplio Local! a Una Cuadra del River Mall, Sangolqui","1 Cuadra del River Mall, Sangolqui, Quito",-0.330162599999999,-78.4510729,22/1/2022,Alquiler,house_default,USD,40,500.0,none,0,Local comercial · 110m²,"¡SE RENTA AMAPPLIO LOCAL!|SECTOR DE SANGOLQUÍ, A UNA CUADRA DEL RIVER MALL|-Ubicado en la parte alta |-2 baños|-Medidor de luz independiente|-Medidor de agua compartido|-Con estacionamiento pagado|-Para todo tipo de negocio a excepción de bar, billar y karaoke",https://img10.naventcdn.com/avisos/9/00/63/14/80/09/1200x1200/295485832.jpg|https://img10.naventcdn.com/avisos/9/00/63/14/80/09/1200x1200/295485833.jpg|https://img10.naventcdn.com/avisos/9/00/63/14/80/09/1200x1200/295485829.jpg|https://img10.naventcdn.com/avisos/9/00/63/14/80/09/1200x1200/295485830.jpg|https://img10.naventcdn.com/avisos/9/00/63/14/80/09/1200x1200/295485834.jpg,Häuser Ecuador,Cód. del anunciante: ACL500SG|Cód. Plusvalia: 63148009|Lic Prof: 614,none,none,110 m² Total,110 m² Cubierta,2 Baños,none,none,A estrenar,<general_features_xml></general_features_xml>,"Plusvalia->Local Comercial->Alquilar->Pichincha->Quito->Sangolqui->¡Se Renta Amplio Local! a Una Cuadra del River Mall, Sangolqui"
departamento,https://www.plusvalia.com/propiedades/-se-vende-departamento-en-planta-baja-95-m-sup2--valle-63020533.html,¡Se Vende Departamento en Planta Baja 95 m² Valle de Los Chillos!,"panzaleo, Los Chillos, Quito",-0.31901206761847,-78.49173202435911,5/1/2022,Venta,house_default,USD,39,69990.0,none,0,Departamento · 95m² · 3 Habitaciones · 1 Estacionamiento,¡Se vende departamento en planta baja 95 m² valle de los chillos! Urb. Capremci 1! conjunto habitacional.|Precio. Ver datos|En un sector tranquilo en conocoto con acceso a transporte público al lado de la escuela de fútbol Cordobés centro deportivo plaza sport a 3 minutos del colegio La Salle a 3 minutos del centro comercial Agapanthus.|El departamento cuenta con.|Sala|1/2 baño|Comedor|Cocina|Calefón|3 dormitorios|2 baño completo|1 parqueadero|Cabe exaltar qué cuenta con todos los servicios básicos y es un lugar tranquilo seguro y muy confortable.,https://img10.naventcdn.com/avisos/9/00/63/02/05/33/1200x1200/293384539.jpg|https://img10.naventcdn.com/avisos/9/00/63/02/05/33/1200x1200/293384529.jpg|https://img10.naventcdn.com/avisos/9/00/63/02/05/33/1200x1200/293384527.jpg|https://img10.naventcdn.com/avisos/9/00/63/02/05/33/1200x1200/293384530.jpg|https://img10.naventcdn.com/avisos/9/00/63/02/05/33/1200x1200/293384534.jpg,RE/MAX ASESORIA INMOBILIARIA,Cód. del anunciante: 890301091-36|Cód. Plusvalia: 63020533|Lic Prof: 808-P,3 Habitaciones,none,95 m² Total,95 m² Cubierta,2 Baños,1 Estacionamiento,1 Medio baño,6 Antigüedad,<general_features_xml><general_feature><title>Servicios</title><content>Area de lavandería|Internet/Wifi|Línea blanca|Línea telefónica|Aire acondicionado|Guardianía/Seguridad privada|Parqueadero visitantes|Iluminación|Puertas eléctricas|Control de accesos|Video vigilancia|Sistema de alarma de seguridad|Cisterna|Televisión por cable|Calefón|Extractor de olores|Cortinas/Persianas|Servicios básicos (agua/luz)|área de Juegos Infantiles|Servicio de Limpieza|Parrilla|Areas verdes|Canchas deportivas</content></general_feature></general_features_xml>,Plusvalia->Departamento->Comprar->Pichincha->Quito->Los Chillos->¡Se Vende Departamento en Planta Baja 95 m² Valle de Los Chillos!
casa,https://www.plusvalia.com/propiedades/-te-gustaria-poner-tu-negocio-o-vivienda-en-la-62935949.html,¿Te Gustaria Poner Tu Negocio o Vivienda en La Floresta?,"TOledo y Madrid, González Suárez, Quito",-0.208536708207597,-78.48576467976227,19/12/2021,Venta,house_default,USD,96,310000.0,none,0,Casa · 340m² · 4 Habitaciones · 2 Estacionamientos,"Cerca del Centro Universiatario de la Ciudad de Quito, a dos cuadras del Supermaxi, a pocas cuadras de varias facilidades de la Zona, mercado, restaurantes y demás.|Metraje de construcción: 327 mts cubiertos, 280 Mts de Lote.|la propiedad tiene:|4 dormitorios|Sala amplia|Dos salas de estar|Estudio|4 baños completos.|2 Parqueaderos|Suite|Patio posterior|Precio de Venta: 310.000 usd|Precio de Arriendo: 2.000 usd||Escribeme para agendar una cita:||Henrry Erazo",https://img10.naventcdn.com/avisos/9/00/62/93/59/49/1200x1200/291996521.jpg|https://img10.naventcdn.com/avisos/resize/9/00/62/93/59/49/1200x1200/291996531.jpg|https://img10.naventcdn.com/avisos/resize/9/00/62/93/59/49/1200x1200/291996539.jpg|https://img10.naventcdn.com/avisos/resize/9/00/62/93/59/49/1200x1200/291996524.jpg|https://img10.naventcdn.com/avisos/resize/9/00/62/93/59/49/1200x1200/291996540.jpg,RE/MAX ASESORIA INMOBILIARIA,Cód. del anunciante: 2HKSOT|Cód. Plusvalia: 62935949|Lic Prof: 808-P,4 Habitaciones,none,540 m² Total,340 m² Cubierta,4 Baños,2 Estacionamientos,none,31 Antigüedad,<general_features_xml><general_feature><title>Características generales</title><content>Chimenea|Jardín(es)|Terraza|Cuartos de servicio|Acabados de Lujo|Centros Comerciales Cercanos|Escuelas Cercanas|Vista a la Ciudad|Cerco vivo|Av. acceso asfaltada|Frente al mar (primera fila)|Walk in closet|Pet friendly|page.posting.features.1060|: NO|page.posting.features.1063|page.posting.features.1064|: Negociable</content></general_feature><general_feature><title>Servicios</title><content>Area de lavandería|Gas centralizado|Internet/Wifi|Línea blanca|Parqueadero visitantes|Iluminación|Puertas eléctricas|Sistema de alarma de seguridad|Cisterna|Televisión por cable|Servicios básicos (agua/luz)</content></general_feature><general_feature><title>Ambientes</title><content>Bodega(s)|: 1|Cuarto de máquinas|Estudio|Patio|Sala comunal|Sala de lectura|Closets|: 1|Cuarto de planchado|Sala de estar|Sala de música y cine|page.posting.features.905|page.posting.features.906</content></general_feature><general_feature><title>Exteriores</title><content>Area de BBQ|Cerramiento(s)</content></general_feature></general_features_xml>,Plusvalia->Casa->Comprar->Pichincha->Quito->González Suárez->¿Te Gustaria Poner Tu Negocio o Vivienda en La Floresta?
terreno / lote,https://www.plusvalia.com/propiedades/-terreno-en-el-sur-de-quito-62691587.html,“terreno en El Sur de Quito”,"Nicolas Zyngles, Sur de Quito, Quito",-0.1373849,-78.5102781,15/11/2021,Venta,house_default,USD,31,230000.0,none,0,Terreno / Lote · 240m²,"TERRENO EN EL SUR DE QUITO Sector Caupicho de 1150 m2||¿Deseas un terreno para construir tu vivienda o tu negocio? Entonces necesitas un Terreno en Quito, en un lugar tranquilo y cerca de la zona más comercial del Sur de Quito.||Para más información llamar a Viviana Satama, Agente Asociada a RE/MAX Ability al 0️⃣ 9️⃣ 8️⃣ 4️⃣ 9️⃣ 9️⃣ 0️⃣ 5️⃣ 7️⃣ 5️⃣||CARACTERÍSTICAS GENERALES:|Superficie: 1150 m2|Construcción: 240 m2|Precio: $ 230.000 negociable||EN LA CIUDAD DE QUITO|Estás frente a una excelente oportunidad en el Sector de Caupicho con una ubicación privilegiada, a una cuadra de la Av. Maldonado, en el barrio San José de Guaman. Cerca de las zonas más comerciales del sur de Quito y fácil desplazamiento hacia los diferentes puntos de interés de la ciudad con traslados cortos de pocos minutos.||El barrio y sus alrededores están muy bien servidos por tiendas, mecánicas, áreas comerciales, centros de salud, Instituto de Tecnología vida Nueva, entre otros:||- Cuenta con los Supermercados Tía y Akí muy cerca.|- Centro comercial: Portón del Sur (próximamente) a pocos minutos.|- Centros de salud: Hospital Nueva Aurora, Centro de Salud Tipo “C” de Guamani, centros odontológicos, centros veterinarios, entre otros.|- Terminal Ecovía - Guamaní|- Feria de autos Guamaní muy cerca|- Cexpoferias muy cerca|La ubicación del terreno es ideal para: construcción de vivienda, mecánicas, bodegas de almacenamiento, entre otras.||Posee una construcción de vivienda básica.||ESTE ES UN TERRENO DIFERENTE por su ubicación, al increíble precio de sólo $230.000.||¡Necesitas visitar este terreno! Si buscas una zona tranquila, confortable, cerca de la Zona de alto crecimiento en el sr d Quito y además a un precio asequible, este es el terreno que estás buscando.||LLAMA AHORA y compruébalo. Te enseñamos este terreno y toda la zona sin compromiso alguno. Llama ahora, agenda HOY tu cita, comunícate con Viviana Satama al 0️⃣ 9️⃣ 8️⃣ 4️⃣ 9️⃣ 9️⃣ 0️⃣ 5️⃣ 7️⃣ 5️⃣ . Si lo deseas puedes enviarnos un email a:",https://img10.naventcdn.com/avisos/9/00/62/69/15/87/1200x1200/287562204.jpg|https://img10.naventcdn.com/avisos/resize/9/00/62/69/15/87/1200x1200/287562206.jpg|https://img10.naventcdn.com/avisos/resize/9/00/62/69/15/87/1200x1200/287562208.jpg|https://img10.naventcdn.com/avisos/resize/9/00/62/69/15/87/1200x1200/287562207.jpg|https://img10.naventcdn.com/avisos/resize/9/00/62/69/15/87/1200x1200/287562212.jpg,"RE/MAX ABILITYAnunciante Premier",Cód. del anunciante: 890441138-40|Cód. Plusvalia: 62691587|Lic Prof: ACBRT 332,none,none,1150 m² Total,240 m² Cubierta,none,none,none,10 Antigüedad,<general_features_xml><general_feature><title>Características generales</title><content>Centros Comerciales Cercanos|Escuelas Cercanas</content></general_feature><general_feature><title>Servicios</title><content>Iluminación|Servicios básicos (agua/luz)</content></general_feature></general_features_xml>,Plusvalia->Terreno / Lote->Comprar->Pichincha->Quito->Sur de Quito->“terreno en El Sur de Quito”
casa,https://www.plusvalia.com/propiedades/-tumbaco-vendo-casa-90-m-sup2--2-parqueaderos-61619040.html,"“tumbaco” Vendo Casa 90 m², 2 Parqueaderos Conjunto Privado 10 Casas","La Tola Chica , Tumbaco, Quito",-0.2196578,-78.37381719999996,2/7/2021,Venta,house_default,USD,60,95000.0,+ USD 100 Condominio/Alícuota,0,Casa · 90m² · 3 Habitaciones · 2 Estacionamientos,"Vendo linda casa de 90 m2 de construcción, 8 m2 de patio|Conjunto privado de 10 casas, sala comunal y juegos infantiles. Seguridad 24 horas con sistema de monitoreo privado|Casa consta de:|Primer piso|* Sala|* Comedor|* Cocina con concepto abierto (cocina, horno a inducción, calefon)|* Baño social|* Patio|* Área de máquinas|* 2 parqueaderos|Segundo piso|* Dormitorio master con 1 baño completo|* 2 dormitorios comparten 1 baño completo|Acabados de primera|Incluye cortinas en toda la casa",https://img10.naventcdn.com/avisos/9/00/61/61/90/40/1200x1200/267387076.jpg|https://img10.naventcdn.com/avisos/9/00/61/61/90/40/1200x1200/267387073.jpg|https://img10.naventcdn.com/avisos/9/00/61/61/90/40/1200x1200/267387075.jpg|https://img10.naventcdn.com/avisos/9/00/61/61/90/40/1200x1200/267387072.jpg|https://img10.naventcdn.com/avisos/9/00/61/61/90/40/1200x1200/267387078.jpg,SK Inmobiliaria,Cód. del anunciante: 2G25I0|Cód. Plusvalia: 61619040,3 Habitaciones,none,99 m² Total,90 m² Cubierta,2 Baños,2 Estacionamientos,1 Medio baño,3 Antigüedad,<general_features_xml><general_feature><title>Características generales</title><content>Jardín(es)</content></general_feature><general_feature><title>Servicios</title><content>Area de lavandería|Línea blanca|Guardianía/Seguridad privada|Parqueadero visitantes|Iluminación|Puertas eléctricas|Sistema de alarma de seguridad|Cisterna|Calefón|Cortinas/Persianas|Servicios básicos (agua/luz)</content></general_feature><general_feature><title>Ambientes</title><content>Patio|Sala comunal|Closets|: 3</content></general_feature></general_features_xml>,"Plusvalia->Casa->Comprar->Pichincha->Quito->Tumbaco->“tumbaco” Vendo Casa 90 m², 2 Parqueaderos Conjunto Privado 10 Casas"
departamento,https://www.plusvalia.com/propiedades/-urbanizacion-el-condado-vendo-amplio-departamento-62998599.html,“urbanización El Condado” Vendo Amplio Departamento 162 m²,"URBANIZACIÓN EL CONDADO, El Condado, Quito",-0.10125273133221,-78.50126702893071,31/12/2021,Venta,house_default,USD,85,125000.0,+ USD 85 Condominio/Alícuota,0,Departamento · 162m² · 3 Habitaciones · 1 Estacionamiento,"“DENTRO DE LA URBANIZACION EL CONDADO”|AMPLIO DEPARTAMENTO 162 M2, CONSTA DE:|* SALA RECIBIDORA|* SALA PRINCIPAL|* COMEDOR|* TECHOS CON ILUMINACIÓN Y GYPSUM DECORATIVO|* BAÑO SOCIAL|* COCINA EN CONCEPTO ABIERTO|* AMPLIO CORREDOR ILUMINADO ENTRE DORMITORIOS|* 1 DORMITORIO MASTER, VESTIDOR, BAÑO COMPLETO|* 2 DORMITORIOS CON CLOSETS|* 1 BAÑO COMPARTIDO|* TERRAZA|* CUARTO DE MÁQUINAS|* 1 BODEGA AMPLIA Y/O CUARTO DE SERVICIO CON BAÑO|* 1 PARQUEADERO CUBIERTO|* UBICADO EN PISO 4|* NO TIENE ASCENSOR|* SISTEMA DE AGUA CALIENTE A CALEFON|DUCHAS ELÉCTRICAS|URBANIZACIÓN PRIVADA|SEGURIDAD 24/7|CONTROL DE ACCESO A LA URBANIZACIÓN",https://img10.naventcdn.com/avisos/resize/9/00/62/99/85/99/1200x1200/293009857.jpg|https://img10.naventcdn.com/avisos/resize/9/00/62/99/85/99/1200x1200/293009862.jpg|https://img10.naventcdn.com/avisos/resize/9/00/62/99/85/99/1200x1200/293009833.jpg|https://img10.naventcdn.com/avisos/resize/9/00/62/99/85/99/1200x1200/293009896.jpg|https://img10.naventcdn.com/avisos/resize/9/00/62/99/85/99/1200x1200/293009828.jpg,SK Inmobiliaria,Cód. del anunciante: 2HN8D9|Cód. Plusvalia: 62998599,3 Habitaciones,none,none,162 m² Cubierta,2 Baños,1 Estacionamiento,1 Medio baño,15 Antigüedad,<general_features_xml><general_feature><title>Características generales</title><content>Caseta de guardia|Terraza|Baño de servicio|: 1|Cuartos de servicio|Centros Comerciales Cercanos|Escuelas Cercanas|Niveles construidos|: 5|Número de departamentos|: 4|Número de pisos|: 4|Closet|Walk in closet|page.posting.features.937</content></general_feature><general_feature><title>Servicios</title><content>Area de lavandería|Internet/Wifi|Guardianía/Seguridad privada|Parqueadero visitantes|Iluminación|Puertas eléctricas|Control de accesos|Video vigilancia|Cisterna|Televisión por cable|Calefón|Extractor de olores|Cortinas/Persianas|Servicios básicos (agua/luz)|Areas verdes|Canchas deportivas</content></general_feature><general_feature><title>Ambientes</title><content>Bodega(s)|: 1|Cuarto de máquinas|Urbanización privada|Closets|: 3|Sala de estar</content></general_feature></general_features_xml>,Plusvalia->Departamento->Comprar->Pichincha->Quito->El Condado->“urbanización El Condado” Vendo Amplio Departamento 162 m²
casa,https://www.plusvalia.com/propiedades/-urbanizacion-los-sauces-la-pampa-vendo-casa-63037597.html,"“urbanización Los Sauces” La Pampa, Vendo Casa Independiente 244 m²","La pampa , Pomasqui, Quito",-0.030412299421538,-78.44613134575502,8/1/2022,Venta,house_default,USD,160,267000.0,+ USD 35 Condominio/Alícuota,0,Casa · 244m² · 5 Habitaciones · 4 Estacionamientos,"Urbanización Los Sauces|La Pampa|VENDO CASA GRANDE E INDEPENDIENTE DE 244 m2 DE CONSTRUCCION, AMPLIÓ PATIO, CASITA ADICIONAL EN LA PARTE POSTERIOR DE LA CASA DE 102 m2|_ CASA PRINCIPAL CONSTA DE:|Primer piso|* sala recibidora|* sala principal|* comedor|* cocina amplia con comedor de diario|* área de máquinas|* baño social|* estudio o dormitorio con baño completo|Segundo piso|* 1 dormitorio master, amplió vestidor, baño completo, balcón con vista al patio|* 1 dormitorio con baño completo, balcón|* 2 dormitorios que comparten baño completo, vestidor cada uno|* amplió patio posterior|* área de jacuzzi|* parqueaderos para 4 autos|CASITA POSTERIOR HABITABLE 102 m2|Consta de :|* sala|* comedor|* cocina|* 2 dormitorios|* 1 baño completo|* amplia bodega|* cisterna|* área de calefon (gas)|*amplia área verde libre y con árboles frutales|Urbanización privada, seguridad 24/7, frente a la casa hay un lindo parque|TERRENO TOTAL 690 m2",https://img10.naventcdn.com/avisos/resize/9/00/63/03/75/97/1200x1200/293669854.jpg|https://img10.naventcdn.com/avisos/resize/9/00/63/03/75/97/1200x1200/293669840.jpg|https://img10.naventcdn.com/avisos/resize/9/00/63/03/75/97/1200x1200/293669861.jpg|https://img10.naventcdn.com/avisos/resize/9/00/63/03/75/97/1200x1200/293669864.jpg|https://img10.naventcdn.com/avisos/resize/9/00/63/03/75/97/1200x1200/293669843.jpg,SK Inmobiliaria,Cód. del anunciante: 2HOLN7|Cód. Plusvalia: 63037597,5 Habitaciones,none,690 m² Total,244 m² Cubierta,6 Baños,4 Estacionamientos,1 Medio baño,20 Antigüedad,<general_features_xml><general_feature><title>Características generales</title><content>Caseta de guardia|Jardín(es)|Terraza|Baño de servicio|: 1|Cuartos de servicio|Jacuzzi|Centros Comerciales Cercanos|Escuelas Cercanas|Vista Parque</content></general_feature><general_feature><title>Servicios</title><content>Area de lavandería|Internet/Wifi|Línea telefónica|Guardianía/Seguridad privada|Iluminación|Puertas eléctricas|Video vigilancia|Cisterna|Calefón|Servicios básicos (agua/luz)|Areas verdes|Canchas deportivas</content></general_feature><general_feature><title>Ambientes</title><content>Bodega(s)|: 1|Cuarto de máquinas|Estudio|Patio|Urbanización privada|Closets|: 1|Sala de estar|Hidromasaje|page.posting.features.905|page.posting.features.906</content></general_feature><general_feature><title>Exteriores</title><content>Cerramiento(s)|Balcón(es)|: 2</content></general_feature></general_features_xml>,"Plusvalia->Casa->Comprar->Pichincha->Quito->Pomasqui->“urbanización Los Sauces” La Pampa, Vendo Casa Independiente 244 m²"
